,date,open,close,high,low,volume,code
32,2005-02-28,1.516,1.499,1.516,1.482,18596.87,000776
33,2005-03-01,1.507,1.449,1.511,1.424,24634.95,000776
34,2005-03-02,1.453,1.474,1.516,1.449,24619.5,000776
35,2005-03-07,1.52,1.561,1.611,1.482,111058.06,000776
36,2005-03-08,1.536,1.574,1.586,1.524,65488.23,000776
37,2005-03-09,1.578,1.661,1.727,1.561,109016.42,000776
38,2005-03-10,1.644,1.607,1.694,1.59,59876.26,000776
39,2005-03-11,1.611,1.707,1.715,1.607,65577.22,000776
40,2005-03-14,1.707,1.682,1.719,1.644,63646.93,000776
41,2005-03-15,1.673,1.574,1.698,1.561,54166.0,000776
42,2005-03-16,1.565,1.594,1.615,1.561,43064.24,000776
43,2005-03-17,1.59,1.52,1.59,1.516,37368.69,000776
44,2005-03-18,1.503,1.466,1.536,1.449,27318.06,000776
45,2005-03-21,1.466,1.524,1.524,1.457,22304.4,000776
46,2005-03-22,1.524,1.557,1.594,1.466,46986.84,000776
47,2005-03-23,1.553,1.545,1.619,1.528,38114.55,000776
48,2005-03-24,1.557,1.565,1.578,1.516,15139.42,000776
49,2005-03-25,1.57,1.52,1.578,1.507,16429.0,000776
50,2005-03-28,1.516,1.553,1.557,1.487,15273.69,000776
51,2005-03-29,1.553,1.52,1.57,1.516,12186.86,000776
52,2005-03-30,1.495,1.366,1.516,1.366,32907.07,000776
53,2005-03-31,1.341,1.383,1.391,1.325,16078.91,000776
54,2005-04-01,1.374,1.424,1.453,1.287,39702.14,000776
55,2005-04-04,1.391,1.358,1.403,1.345,20913.91,000776
56,2005-04-05,1.379,1.337,1.379,1.329,11572.98,000776
57,2005-04-06,1.35,1.387,1.399,1.329,18458.9,000776
58,2005-04-07,1.395,1.424,1.462,1.391,37357.46,000776
59,2005-04-08,1.412,1.445,1.449,1.403,18196.16,000776
60,2005-04-11,1.445,1.428,1.453,1.416,13078.1,000776
61,2005-04-12,1.412,1.362,1.42,1.354,16799.22,000776
62,2005-04-13,1.354,1.395,1.403,1.354,26176.85,000776
63,2005-04-14,1.383,1.329,1.395,1.32,20465.2,000776
64,2005-04-15,1.329,1.296,1.337,1.296,10824.75,000776
65,2005-04-18,1.279,1.304,1.308,1.262,9732.23,000776
66,2005-04-19,1.296,1.3,1.316,1.275,5525.9,000776
67,2005-04-20,1.287,1.275,1.296,1.262,6674.48,000776
68,2005-04-21,1.271,1.192,1.275,1.163,21313.51,000776
69,2005-04-22,1.183,1.159,1.2,1.146,11504.66,000776
70,2005-04-25,1.134,1.063,1.159,1.042,19829.69,000776
71,2005-04-26,1.063,1.109,1.125,1.042,16944.92,000776
72,2005-04-27,1.113,1.084,1.125,1.08,9676.29,000776
73,2005-04-28,1.08,1.134,1.146,1.055,13764.95,000776
74,2005-04-29,1.117,1.113,1.15,1.105,8545.5,000776
75,2005-05-09,1.121,1.038,1.134,1.021,7268.99,000776
76,2005-05-10,1.038,1.075,1.075,1.03,8855.28,000776
77,2005-05-11,1.063,1.046,1.08,1.042,6107.99,000776
78,2005-05-12,1.046,1.055,1.063,1.038,5668.21,000776
79,2005-05-16,1.051,1.105,1.134,1.038,18823.62,000776
80,2005-05-17,1.109,1.105,1.125,1.088,10643.73,000776
81,2005-05-18,1.092,1.109,1.117,1.084,9012.43,000776
82,2005-05-19,1.109,1.088,1.109,1.038,43101.51,000776
83,2005-05-20,1.075,1.117,1.125,1.067,35417.67,000776
84,2005-05-23,1.113,1.071,1.113,1.063,15655.87,000776
85,2005-05-24,1.059,1.109,1.117,1.059,11834.88,000776
86,2005-05-25,1.117,1.109,1.129,1.092,17895.49,000776
87,2005-05-26,1.105,1.1,1.121,1.075,11818.21,000776
88,2005-05-27,1.096,1.084,1.121,1.084,7623.56,000776
89,2005-05-30,1.075,1.1,1.109,1.071,5871.5,000776
90,2005-05-31,1.113,1.113,1.146,1.092,26399.82,000776
91,2005-06-01,1.117,1.113,1.121,1.092,13051.74,000776
92,2005-06-02,1.113,1.1,1.113,1.084,9050.79,000776
93,2005-06-03,1.113,1.109,1.117,1.088,11434.82,000776
94,2005-06-06,1.117,1.121,1.125,1.084,8816.43,000776
95,2005-06-07,1.129,1.138,1.142,1.117,19075.69,000776
96,2005-06-08,1.138,1.221,1.229,1.121,60941.8,000776
97,2005-06-09,1.212,1.192,1.217,1.154,46378.97,000776
98,2005-06-10,1.188,1.15,1.192,1.142,20172.08,000776
99,2005-06-13,1.171,1.175,1.192,1.142,14201.47,000776
100,2005-06-14,1.192,1.163,1.2,1.163,22934.3,000776
101,2005-06-15,1.146,1.109,1.154,1.105,10290.94,000776
102,2005-06-16,1.096,1.1,1.121,1.071,11365.29,000776
103,2005-06-17,1.113,1.075,1.113,1.067,7943.5,000776
104,2005-06-20,1.08,1.105,1.105,1.051,10177.07,000776
105,2005-06-21,1.105,1.084,1.105,1.071,9346.14,000776
106,2005-06-22,1.075,1.084,1.088,1.067,6967.06,000776
107,2005-06-23,1.08,1.071,1.096,1.071,5598.07,000776
108,2005-06-24,1.08,1.109,1.113,1.071,18613.97,000776
109,2005-06-27,1.142,1.154,1.163,1.129,25278.54,000776
110,2005-06-28,1.154,1.113,1.154,1.113,13881.45,000776
111,2005-06-29,1.105,1.08,1.113,1.08,8218.35,000776
112,2005-06-30,1.08,1.071,1.092,1.067,6873.53,000776
113,2005-07-01,1.063,0.963,1.071,0.963,19332.32,000776
114,2005-07-04,0.955,0.897,0.955,0.868,21089.47,000776
115,2005-07-05,0.884,0.889,0.901,0.872,6104.15,000776
116,2005-07-06,0.897,0.897,0.909,0.884,6128.36,000776
117,2005-07-07,0.893,0.914,0.918,0.889,8998.4,000776
118,2005-07-08,0.905,0.868,0.914,0.86,8200.01,000776
119,2005-07-11,0.872,0.855,0.901,0.839,6798.24,000776
120,2005-07-12,0.855,0.88,0.884,0.835,9486.2,000776
121,2005-07-13,0.872,0.864,0.876,0.851,5994.31,000776
122,2005-07-14,0.884,0.947,0.947,0.864,22837.33,000776
123,2005-07-15,1.038,1.042,1.042,0.992,96306.96,000776
124,2005-07-18,1.055,1.017,1.055,1.009,35997.14,000776
125,2005-07-19,1.009,1.03,1.055,1.005,22907.58,000776
126,2005-07-20,1.038,1.034,1.042,1.017,14538.18,000776
127,2005-07-21,1.026,1.009,1.038,0.976,23469.61,000776
128,2005-07-22,1.005,1.017,1.038,1.005,29415.5,000776
129,2005-07-25,1.017,1.088,1.113,1.001,47231.29,000776
130,2005-07-26,1.071,1.096,1.1,1.059,37119.8,000776
131,2005-07-27,1.096,1.134,1.15,1.092,56626.33,000776
132,2005-07-28,1.134,1.096,1.159,1.08,50925.0,000776
133,2005-07-29,1.088,1.08,1.1,1.067,20928.94,000776
134,2005-08-01,1.071,1.1,1.105,1.071,16327.46,000776
135,2005-08-02,1.1,1.105,1.109,1.075,19564.94,000776
136,2005-08-03,1.109,1.109,1.142,1.096,39410.64,000776
137,2005-08-04,1.109,1.071,1.109,1.067,22932.65,000776
138,2005-08-05,1.059,1.096,1.096,1.059,24667.38,000776
139,2005-08-08,1.088,1.113,1.113,1.08,30930.56,000776
140,2005-08-09,1.117,1.129,1.134,1.088,28556.49,000776
141,2005-08-10,1.129,1.175,1.196,1.125,59564.5,000776
142,2005-08-11,1.175,1.163,1.175,1.138,36850.74,000776
143,2005-08-12,1.163,1.109,1.163,1.092,32012.16,000776
144,2005-08-15,1.105,1.138,1.142,1.1,20293.52,000776
145,2005-08-16,1.142,1.121,1.146,1.113,17047.44,000776
146,2005-08-17,1.113,1.134,1.142,1.084,22276.18,000776
147,2005-08-18,1.134,1.088,1.171,1.084,37423.19,000776
148,2005-08-19,1.071,1.092,1.109,1.063,16401.59,000776
149,2005-08-22,1.092,1.113,1.125,1.075,12563.75,000776
150,2005-08-23,1.113,1.1,1.125,1.08,9943.38,000776
151,2005-08-24,1.088,1.1,1.117,1.088,12134.97,000776
152,2005-08-25,1.1,1.113,1.113,1.084,13194.4,000776
153,2005-08-26,1.113,1.134,1.146,1.1,26915.08,000776
154,2005-08-29,1.142,1.134,1.163,1.129,21832.49,000776
155,2005-08-30,1.134,1.146,1.167,1.121,27369.77,000776
156,2005-08-31,1.154,1.204,1.242,1.129,58322.31,000776
157,2005-09-01,1.192,1.217,1.225,1.188,48427.07,000776
158,2005-09-02,1.217,1.2,1.225,1.188,26544.13,000776
159,2005-09-05,1.196,1.233,1.233,1.192,24498.62,000776
160,2005-09-06,1.225,1.159,1.229,1.154,33742.49,000776
161,2005-09-07,1.154,1.179,1.183,1.142,22819.49,000776
162,2005-09-08,1.188,1.188,1.208,1.167,24336.53,000776
163,2005-09-09,1.192,1.171,1.196,1.159,18898.97,000776
164,2005-09-12,1.171,1.175,1.183,1.154,8978.23,000776
165,2005-09-13,1.183,1.217,1.221,1.175,26005.8,000776
166,2005-09-14,1.204,1.233,1.233,1.204,28802.26,000776
167,2005-09-15,1.233,1.217,1.233,1.204,17742.63,000776
168,2005-09-16,1.217,1.246,1.258,1.212,39082.63,000776
169,2005-09-19,1.246,1.266,1.271,1.233,26743.37,000776
170,2005-09-20,1.266,1.254,1.283,1.237,33760.17,000776
171,2005-09-21,1.246,1.208,1.266,1.204,26891.29,000776
172,2005-09-22,1.2,1.142,1.221,1.105,19091.22,000776
173,2005-09-23,1.146,1.129,1.159,1.117,11118.9,000776
174,2005-09-26,1.121,1.134,1.142,1.109,7225.01,000776
175,2005-09-27,1.134,1.088,1.142,1.08,10924.4,000776
176,2005-09-28,1.088,1.071,1.1,1.059,10100.0,000776
177,2005-09-29,1.071,1.1,1.109,1.071,10275.77,000776
178,2005-09-30,1.105,1.096,1.113,1.092,6723.74,000776
179,2005-10-10,1.096,1.063,1.109,1.063,6452.96,000776
180,2005-10-11,1.059,1.105,1.105,1.038,9817.15,000776
181,2005-10-12,1.1,1.163,1.167,1.084,18698.74,000776
182,2005-10-13,1.183,1.188,1.258,1.183,58215.45,000776
183,2005-10-14,1.192,1.196,1.212,1.175,20561.86,000776
184,2005-10-17,1.204,1.217,1.217,1.175,16076.45,000776
185,2005-10-18,1.217,1.204,1.221,1.192,16907.91,000776
186,2005-10-19,1.2,1.167,1.204,1.167,12586.86,000776
187,2005-10-20,1.167,1.208,1.212,1.154,23357.59,000776
188,2005-10-21,1.208,1.2,1.217,1.192,16579.95,000776
189,2005-10-24,1.183,1.188,1.204,1.179,8278.08,000776
190,2005-10-25,1.183,1.154,1.192,1.154,12053.1,000776
191,2005-10-26,1.142,1.092,1.159,1.092,12933.0,000776
192,2005-10-27,1.088,1.1,1.113,1.08,8481.04,000776
193,2005-10-28,1.1,1.075,1.113,1.059,11587.5,000776
194,2005-10-31,1.071,1.088,1.096,1.063,5879.39,000776
195,2005-11-01,1.088,1.071,1.088,1.046,6270.59,000776
196,2005-11-02,1.075,1.1,1.109,1.063,8773.13,000776
197,2005-11-03,1.1,1.088,1.117,1.084,6035.44,000776
198,2005-11-04,1.088,1.105,1.105,1.063,6265.93,000776
199,2005-11-07,1.096,1.109,1.113,1.088,4864.6,000776
200,2005-11-08,1.109,1.121,1.125,1.096,8742.17,000776
201,2005-11-09,1.113,1.1,1.121,1.1,5864.0,000776
202,2005-11-10,1.088,1.063,1.1,1.059,7018.5,000776
203,2005-11-11,1.051,1.067,1.084,1.046,3912.1,000776
204,2005-11-14,1.063,1.075,1.08,1.055,3476.07,000776
205,2005-11-15,1.08,1.071,1.084,1.071,3825.0,000776
206,2005-11-16,1.071,1.084,1.084,1.055,3671.67,000776
207,2005-11-17,1.075,1.092,1.1,1.071,6181.72,000776
208,2005-11-18,1.092,1.109,1.117,1.084,12347.7,000776
209,2005-11-21,1.109,1.105,1.121,1.1,6264.24,000776
210,2005-11-22,1.109,1.075,1.113,1.071,3597.08,000776
211,2005-11-23,1.071,1.08,1.088,1.067,4615.02,000776
212,2005-11-24,1.071,1.08,1.096,1.071,4097.72,000776
213,2005-11-25,1.08,1.08,1.088,1.067,4248.79,000776
214,2005-11-28,1.08,1.08,1.084,1.075,3601.0,000776
215,2005-11-29,1.075,1.063,1.084,1.055,4712.48,000776
216,2005-11-30,1.063,1.059,1.071,1.051,3605.5,000776
217,2005-12-01,1.055,1.055,1.063,1.046,4000.34,000776
218,2005-12-02,1.055,1.017,1.071,1.005,9146.72,000776
219,2005-12-05,1.005,0.963,1.013,0.963,8935.03,000776
220,2005-12-06,0.947,0.98,0.988,0.947,5393.37,000776
221,2005-12-07,0.976,1.005,1.013,0.968,5789.37,000776
222,2005-12-08,1.005,0.997,1.005,0.98,2697.57,000776
223,2005-12-09,0.98,1.009,1.017,0.98,4990.66,000776
224,2005-12-12,0.984,1.013,1.03,0.984,5251.25,000776
225,2005-12-13,0.997,1.005,1.013,0.988,2783.0,000776
226,2005-12-14,0.997,1.017,1.021,0.988,6979.0,000776
227,2005-12-15,1.021,1.001,1.03,0.997,6707.01,000776
228,2005-12-16,1.001,1.021,1.021,1.001,4022.95,000776
229,2005-12-19,1.026,1.026,1.034,1.017,8653.42,000776
230,2005-12-20,1.026,1.03,1.034,1.017,4748.79,000776
231,2005-12-21,1.026,1.021,1.034,1.013,4369.76,000776
232,2005-12-22,1.017,1.009,1.017,1.001,4332.0,000776
233,2005-12-23,1.009,1.026,1.03,1.005,5587.02,000776
234,2005-12-26,1.026,1.03,1.046,1.013,8074.89,000776
235,2005-12-27,1.03,1.021,1.034,1.017,4305.5,000776
236,2005-12-28,1.021,1.021,1.03,1.013,4648.02,000776
237,2005-12-29,1.017,1.046,1.046,1.017,13059.75,000776
238,2005-12-30,1.046,1.034,1.051,1.03,6350.49,000776
239,2006-01-04,1.042,1.051,1.055,1.03,6668.67,000776
240,2006-01-05,1.051,1.067,1.067,1.042,9906.99,000776
241,2006-01-06,1.067,1.075,1.08,1.055,11799.62,000776
242,2006-01-09,1.096,1.096,1.1,1.08,29984.09,000776
243,2006-01-10,1.1,1.088,1.1,1.075,9639.47,000776
244,2006-01-11,1.088,1.08,1.1,1.071,12345.5,000776
245,2006-01-12,1.075,1.117,1.167,1.067,28887.05,000776
246,2006-01-13,1.125,1.138,1.171,1.109,32319.85,000776
247,2006-01-16,1.134,1.105,1.15,1.1,15109.33,000776
248,2006-01-17,1.105,1.105,1.117,1.092,8810.96,000776
249,2006-01-18,1.109,1.129,1.129,1.109,10472.96,000776
250,2006-01-19,1.134,1.138,1.142,1.113,12735.91,000776
251,2006-01-20,1.138,1.125,1.146,1.117,10064.35,000776
252,2006-01-23,1.121,1.15,1.167,1.121,22900.54,000776
253,2006-01-24,1.15,1.171,1.171,1.138,18050.99,000776
254,2006-01-25,1.171,1.15,1.175,1.146,12844.24,000776
255,2006-02-06,1.15,1.167,1.167,1.15,13000.03,000776
256,2006-02-07,1.163,1.138,1.167,1.125,19321.95,000776
257,2006-02-08,1.134,1.15,1.154,1.125,9145.96,000776
258,2006-02-09,1.146,1.129,1.15,1.121,12355.0,000776
259,2006-02-10,1.129,1.159,1.167,1.125,13420.46,000776
260,2006-02-13,1.159,1.146,1.159,1.134,8897.2,000776
261,2006-02-14,1.146,1.159,1.163,1.142,8554.54,000776
262,2006-02-15,1.159,1.179,1.188,1.154,23983.81,000776
263,2006-02-16,1.175,1.129,1.175,1.121,12953.93,000776
264,2006-02-17,1.121,1.117,1.134,1.113,8088.0,000776
265,2006-02-20,1.117,1.121,1.129,1.113,4853.0,000776
266,2006-02-21,1.121,1.125,1.134,1.067,10505.92,000776
267,2006-02-22,1.117,1.138,1.146,1.117,9230.08,000776
268,2006-02-23,1.129,1.113,1.129,1.096,15586.4,000776
269,2006-02-24,1.105,1.113,1.117,1.096,11950.25,000776
270,2006-02-27,1.113,1.129,1.134,1.1,16307.68,000776
271,2006-02-28,1.134,1.125,1.142,1.105,10173.55,000776
272,2006-03-01,1.125,1.125,1.129,1.109,8062.7,000776
273,2006-03-02,1.125,1.105,1.129,1.105,11349.52,000776
274,2006-03-03,1.105,1.109,1.113,1.092,9454.47,000776
275,2006-03-06,1.1,1.1,1.109,1.096,4313.99,000776
276,2006-03-07,1.1,1.071,1.1,1.063,8831.33,000776
277,2006-03-08,1.071,1.046,1.071,1.038,8636.05,000776
278,2006-03-09,1.051,1.046,1.055,1.042,3937.41,000776
279,2006-03-10,1.042,1.042,1.055,1.038,4094.0,000776
280,2006-03-13,1.046,1.055,1.055,1.042,3726.45,000776
281,2006-03-14,1.055,1.046,1.055,1.038,4888.79,000776
282,2006-03-15,1.046,1.063,1.063,1.046,4311.83,000776
283,2006-03-16,1.063,1.055,1.063,1.046,4351.0,000776
284,2006-03-17,1.055,1.046,1.055,1.042,2964.0,000776
285,2006-03-20,1.046,1.075,1.075,1.042,7857.49,000776
286,2006-03-21,1.071,1.096,1.109,1.071,15325.18,000776
287,2006-03-22,1.092,1.105,1.121,1.092,10552.47,000776
288,2006-03-23,1.109,1.109,1.121,1.096,4492.09,000776
289,2006-03-24,1.109,1.109,1.134,1.1,16017.33,000776
290,2006-03-28,1.109,1.105,1.117,1.096,5084.81,000776
291,2006-03-29,1.1,1.138,1.146,1.096,20666.12,000776
292,2006-03-30,1.125,1.129,1.146,1.121,13418.0,000776
293,2006-03-31,1.105,1.121,1.138,1.1,7723.8,000776
294,2006-04-03,1.117,1.159,1.175,1.117,24319.72,000776
295,2006-04-04,1.163,1.154,1.171,1.142,11751.49,000776
296,2006-04-05,1.154,1.15,1.154,1.138,10178.9,000776
297,2006-04-06,1.146,1.163,1.175,1.138,19691.51,000776
298,2006-04-07,1.163,1.183,1.196,1.142,22048.99,000776
299,2006-04-10,1.183,1.225,1.229,1.175,30851.85,000776
300,2006-04-11,1.225,1.221,1.229,1.2,22183.01,000776
301,2006-04-12,1.212,1.242,1.254,1.188,25371.66,000776
302,2006-04-13,1.237,1.212,1.275,1.204,24675.57,000776
303,2006-04-14,1.2,1.287,1.291,1.196,29688.02,000776
304,2006-04-17,1.283,1.329,1.35,1.271,26872.82,000776
305,2006-04-18,1.325,1.325,1.341,1.3,20953.51,000776
306,2006-04-19,1.325,1.296,1.325,1.279,13871.83,000776
307,2006-04-20,1.3,1.246,1.312,1.237,15327.02,000776
308,2006-04-21,1.237,1.275,1.283,1.237,11672.62,000776
309,2006-04-24,1.275,1.217,1.296,1.212,9851.35,000776
310,2006-04-25,1.208,1.212,1.229,1.171,8675.31,000776
311,2006-04-26,1.188,1.308,1.333,1.188,17709.78,000776
312,2006-04-27,1.308,1.441,1.441,1.304,80580.92,000776
313,2006-04-28,1.445,1.586,1.586,1.379,64120.59,000776
314,2006-05-08,1.661,1.744,1.744,1.657,22555.54,000776
315,2006-05-09,1.918,1.918,1.918,1.918,12307.49,000776
316,2006-05-10,2.109,2.109,2.109,1.935,152268.17,000776
317,2006-05-11,2.151,1.993,2.197,1.964,114592.35,000776
318,2006-05-12,1.989,2.026,2.109,1.972,78324.61,000776
319,2006-05-15,2.026,2.068,2.126,1.823,120246.43,000776
320,2006-05-16,2.035,1.86,2.035,1.86,62494.48,000776
321,2006-05-17,1.798,1.848,1.943,1.752,56019.78,000776
322,2006-05-18,1.819,1.906,1.91,1.781,32575.93,000776
323,2006-05-19,1.889,2.097,2.097,1.839,64488.94,000776
324,2006-05-22,2.28,2.138,2.309,2.101,93326.78,000776
325,2006-05-23,2.114,2.035,2.118,1.927,43297.85,000776
326,2006-05-24,2.076,2.163,2.197,1.993,76695.21,000776
327,2006-05-25,2.221,2.379,2.379,2.221,144524.6,000776
328,2006-05-26,2.442,2.616,2.616,2.442,165588.67,000776
329,2006-05-29,2.57,2.558,2.687,2.354,91869.57,000776
330,2006-05-30,2.487,2.512,2.637,2.354,58902.82,000776
331,2006-05-31,2.52,2.765,2.765,2.45,123313.52,000776
332,2006-06-01,3.044,3.044,3.044,3.044,23258.85,000776
333,2006-06-02,3.347,3.347,3.347,3.347,8729.74,000776
334,2006-10-11,3.683,3.683,3.683,3.683,4036.98,000776
335,2006-10-12,4.053,4.053,4.053,4.053,2555.47,000776
336,2006-10-13,4.46,4.46,4.46,4.385,131823.43,000776
337,2006-10-16,4.559,4.592,4.671,4.36,198732.87,000776
338,2006-10-17,4.547,4.468,4.642,4.464,85038.96,000776
339,2006-10-18,4.31,4.314,4.376,4.198,91936.81,000776
340,2006-10-19,4.318,4.381,4.646,4.281,106282.73,000776
341,2010-02-12,22.422,20.782,22.422,20.346,343213.22,000776
342,2010-02-22,21.093,22.862,22.862,20.52,236667.8,000776
343,2010-02-23,22.422,21.915,22.547,21.542,141687.41,000776
344,2010-02-24,21.691,22.297,22.754,21.637,81999.15,000776
345,2010-02-25,22.318,23.269,24.033,22.057,123570.48,000776
346,2010-02-26,22.929,22.538,23.09,22.376,65546.22,000776
347,2010-03-02,22.713,21.965,22.837,21.841,64779.81,000776
348,2010-03-03,21.866,22.032,22.331,21.583,49059.62,000776
349,2010-03-04,21.928,21.55,21.928,21.193,56307.23,000776
350,2010-03-05,21.592,21.882,22.451,21.592,78906.17,000776
351,2010-03-08,21.965,21.592,21.978,21.45,41160.42,000776
352,2010-03-09,21.529,21.529,21.758,21.218,34330.2,000776
353,2010-03-10,21.6,21.654,22.38,21.529,58867.5,000776
354,2010-03-11,21.695,23.082,23.792,21.612,111954.63,000776
355,2010-03-12,22.837,22.297,23.223,22.277,71398.7,000776
356,2010-03-15,22.173,22.962,23.165,21.695,63197.77,000776
357,2010-03-16,22.754,24.241,24.573,22.725,108906.81,000776
358,2010-03-18,24.369,24.419,25.104,23.668,87910.91,000776
359,2010-03-19,24.166,24.465,24.635,23.875,42577.57,000776
360,2010-03-22,24.498,23.896,24.573,23.796,41253.42,000776
361,2010-03-23,23.83,23.755,24.199,23.356,45198.29,000776
362,2010-03-24,23.917,23.539,24.162,23.485,26474.88,000776
363,2010-03-25,23.497,22.725,23.497,22.63,52893.71,000776
364,2010-03-26,22.754,23.153,23.452,22.463,36235.73,000776
365,2010-03-29,23.315,23.622,24.045,23.165,55706.67,000776
366,2010-03-30,23.622,23.381,23.626,23.074,38592.52,000776
367,2010-03-31,23.543,23.066,23.709,22.991,38254.8,000776
368,2010-04-01,23.041,23.377,23.585,23.041,39086.81,000776
369,2010-04-02,23.356,23.203,23.497,23.128,28738.64,000776
370,2010-04-06,23.136,23.161,23.551,23.057,29383.43,000776
371,2010-04-07,23.211,22.65,23.252,22.488,37950.9,000776
372,2010-04-08,22.825,22.268,22.829,22.214,25461.26,000776
373,2010-04-09,22.372,22.414,22.567,22.256,24584.06,000776
374,2010-04-12,22.476,21.924,22.551,21.799,32813.79,000776
375,2010-04-13,22.027,22.912,23.169,21.932,76788.24,000776
376,2010-04-14,22.999,22.63,23.041,22.339,29714.54,000776
377,2010-04-15,22.634,22.588,22.962,22.401,29811.63,000776
378,2010-04-16,22.463,21.974,22.522,21.803,25323.04,000776
379,2010-04-19,21.592,20.67,21.72,20.632,49195.14,000776
380,2010-04-20,20.637,20.122,20.881,19.902,36497.2,000776
381,2010-04-21,20.159,20.383,20.462,20.055,24033.93,000776
382,2010-04-22,20.259,19.839,20.259,19.432,45260.02,000776
383,2010-04-23,19.781,19.495,20.014,19.453,36542.14,000776
384,2010-04-26,19.561,19.096,19.835,19.05,36179.11,000776
385,2010-04-27,19.092,19.183,19.511,18.216,38834.19,000776
386,2010-04-28,18.677,19.312,19.677,18.407,27761.31,000776
387,2010-04-29,19.437,19.096,19.723,18.843,20632.89,000776
388,2010-04-30,19.05,19.536,19.636,18.868,26471.8,000776
389,2010-05-04,19.092,18.81,19.37,18.419,25944.2,000776
390,2010-05-05,18.274,18.897,19.171,18.274,29401.98,000776
391,2010-05-06,18.926,18.095,19.096,18.062,28084.33,000776
392,2010-05-07,17.443,16.712,17.625,16.712,42092.58,000776
393,2010-05-10,16.625,16.529,16.864,15.889,28294.88,000776
394,2010-05-11,16.973,15.188,17.016,15.11,38499.95,000776
395,2010-05-12,14.797,14.966,15.493,14.666,39877.86,000776
396,2010-05-13,14.927,15.193,15.302,14.723,48343.29,000776
397,2010-05-14,15.001,14.845,15.093,14.662,34794.98,000776
398,2010-05-17,14.514,13.443,14.54,13.439,55533.09,000776
399,2010-05-18,13.404,13.844,14.1,13.274,39537.15,000776
400,2010-05-19,13.709,13.696,14.039,13.404,35252.92,000776
401,2010-05-20,13.491,13.874,14.309,13.408,42471.97,000776
402,2010-05-24,14.17,15.262,15.262,14.092,107992.54,000776
403,2010-05-25,15.397,15.637,15.75,15.154,127881.21,000776
404,2010-05-26,15.493,15.393,15.754,15.167,70424.75,000776
405,2010-05-27,15.28,15.463,15.528,14.744,92648.14,000776
406,2010-05-28,15.711,15.132,15.741,15.075,76139.04,000776
407,2010-05-31,14.797,14.335,15.032,14.279,49553.83,000776
408,2010-06-01,14.005,14.37,14.666,14.005,40727.35,000776
409,2010-06-02,14.209,15.284,15.376,14.166,83311.65,000776
410,2010-06-03,15.114,14.731,15.323,14.675,58044.64,000776
411,2010-06-04,14.536,15.354,15.776,14.527,74745.76,000776
412,2010-06-07,14.849,14.919,15.101,14.579,54856.85,000776
413,2010-06-08,14.936,15.106,15.441,14.823,46375.31,000776
414,2010-06-09,15.228,15.832,16.024,14.801,83727.52,000776
415,2010-06-10,15.537,15.441,15.711,15.319,46610.9,000776
416,2010-06-11,15.658,15.319,15.667,15.319,33313.56,000776
417,2010-06-17,15.406,14.958,15.476,14.932,33769.14,000776
418,2010-06-18,14.888,14.327,15.141,14.274,30115.33,000776
419,2010-06-21,14.353,15.18,15.354,14.253,51936.07,000776
420,2010-06-22,15.032,15.114,15.302,14.993,20655.52,000776
421,2010-06-23,14.993,15.45,15.667,14.971,60688.56,000776
422,2010-06-24,15.362,15.293,15.523,15.145,19271.46,000776
